title,snippet,link,position,date
什么是生成式人工智能？,虽然生成式人工智能可能会逐渐影响所有行业，但某些行业有望迅速从这项技术中受益。 金融服务. 金融服务公司可以利用生成式人工智能的强大功能，在降低成本的同时更好地为 ...,https://aws.amazon.com/cn/what-is/generative-ai/,41,2024-11-02 19:51:44
人工智能与商业应用| 德勤中国| 信息技术咨询,商业机构中的领导者对人工智能的商业影响力感到既担忧又兴奋。全球各地的公司正逐渐意识到这一新技术的力量，并开始探索如何应用人工智能提升企业竞争力。,https://www2.deloitte.com/cn/zh/pages/innovation/articles/ai-and-you.html,42,2024-11-02 19:51:44
2018 年被业界普遍认为是人工智能元年,半场｣，人工智能将如何发展、如何在各个行业落地，以及它对人们的生活和工作产生怎. 样的影响，将成为2019 及未来大家所关注的重点。 西门子股份公司首席技术官博乐仁在本 ...,https://assets.new.siemens.com/siemens/assets/api/uuid:05bce44a-5e92-4009-8fe3-d2da5ebe47bf/potential-of-ai-update.pdf,43,2024-11-02 19:51:44
2019 年度“人工智能时代媒体变革与发展” 研究报告,"Feb 19, 2020 — 当前，从世界. 范围看，随着人工智能理论和技术的不断完善，人工智能技术正在由学术 ... 况，这些传媒领域落地的人工智能技术在综合影响力方面，受访者打分 ...",http://www.xinhuanet.com/politics/download/2019ndrgznsdmtbgyfzyjbgqwjwjdcjg.pdf,44,2024-11-02 19:51:44
人工智能的应用八大领域及影响,"Jul 15, 2022 — 人工智能的应用八大领域及影响 · 1、医疗保健. 这是其中一个最重要的领域，AI在医疗领域造成了深远影响。 · 2、汽车. 人工智能被用来制造自动驾驶汽车。",https://www.corerain.com/industry-highlights/483.html,45,2024-11-02 19:51:44
人工智能的技术经济特性及“活化效应” - 数智- 央视网,"Sep 1, 2021 — 其发展水平也成为国家核心竞争力的重要体现，正在对经济发展、社会进步、国际政治经济格局产生深远影响。在此背景下，加快发展新一代人工智能，是事关我国 ...",https://5gai.cctv.com/2021/09/01/ARTIrEaMRZtn3oTTusoimmp6210901.shtml,46,2024-11-02 19:51:44
实用指南：人工智能的快速发展及其影响,比如，在图像识别领域，深度学习算法可以通过训练，识别出图片中的物体、场景等信息。 ﻿. 再比如，语音识别技术也离不开深度学习 ...,https://cloud.baidu.com/qianfandev/topic/269767,47,2024-11-02 19:51:44
人工智能：一项战略性技术的应用及治理,"Jan 16, 2024 — 正因如此，人工智能技术也将被国家、企业、个人等不同层次的行为体广泛使用，进而对政治、安全、经济、文化等不同领域产生深刻的影响。生成式人工智能的 ...",http://www.rmlt.com.cn/2024/0116/693113.shtml,48,2024-11-02 19:51:44
人工智能的文化意义和时代挑战,"May 24, 2024 — 人工智能的发展和广泛应用，深刻影响着人类的社会结构和社会治理，将会推动人们进入“智能社会”[2]。人工智能将会通过数据搜集和分析，整合人口、技术、 ...",http://www.sznews.com/news/content/mb/2024-05/24/content_30964756.htm,49,2024-11-02 19:51:44
人工智能对生活的影响有哪些？,"Jul 8, 2021 — 人工智能对日常生活的影响，已经无处不在。人工智能于日常生活而言，深度学习，图像识别、语音识别等人工智能技术已经广泛应用于智能终端、智能家居、 ...",https://www.infoobs.com/article/20210708/48357.html,50,2024-11-02 19:51:44
AI Now报告：人工智能技术对社会和经济的近期影响,"Oct 9, 2016 — 人工智能系统的引入并不能自动纠正体系中的不平等，反而可能将它们放大。一方面，人工智能可以为各种群体提供定制服务，另一方面，它们也可能忽略那些原本 ...",https://www.jiqizhixin.com/articles/2016-10-09-3,51,2024-11-02 19:51:44
人工智能技术对社会发展的影响和挑战,"Nov 23, 2023 — 随着科技的快速发展，人工智能（AI）技术逐渐成为推动社会进步的重要力量。AI的广泛应用已对社会发展、经济繁荣等方面产生了深远影响。然而，这种技术 ...",https://www.solinkup.com/blog/4337,52,2024-11-02 19:51:44
人工智能（AI） 惠及人类: 全球影响,"Feb 23, 2020 — 而我们与'人工智能惠及人类全. 球峰会'开展的持续协作，就是. 希望人工智能和机器学习技术. 的发展既能安全亦可符合道德. 要求的方法之一。” 本届峰会吸引 ...",https://www.itu.int/dms_pub/itu-s/opb/gen/S-GEN-NEWS-2020-2-PDF-C.pdf,53,2024-11-02 19:51:44
人工智能技术和行业的发展未来将影响全球！,"Feb 2, 2023 — 由于人工智能技术的不断发展，人工智能机器人已经可以做好多事情了，人工智能技术也应用在很多个领域。人工智能对人类社会的渗透，已经开始给人类造成 ...",http://m.chinaaet.com/article/3000158694,54,2024-11-02 19:51:44
人工智能对企业的日常影响,"Apr 26, 2024 — 机器学习和自然语言处理（NLP）等人工智能技术可用于了解企业是否符合ESG 标准，以及如何改进其可持续发展实践。机器学习算法可以分析大型数据集，找出与 ...",https://www.ultralytics.com/zh/blog/the-everyday-impact-of-ai-on-business,55,2024-11-02 19:51:44
人工智能对高科技营销的影响,人工智能对高科技营销的影响 · 第一部分介绍AI对高科技营销的影响，包括提高营销效率和效果、增强消费者体验和满意度、促进创新和竞争力、引发伦理和社会问题四个方面； ...,https://www.woshipm.com/ai/5847355.html,56,2024-11-02 19:51:44
如何认识人工智能对未来经济社会的影响,"Nov 19, 2020 — 人工智能作为一种新兴颠覆性技术，正在释放科技革命和产业变革积蓄的巨大能量，深刻改变着人类生产生活方式和思维方式，对经济发展、社会进步等方面 ...",https://www.51cto.com/article/632363.html,57,2024-11-02 19:51:44
人工智能的弊大于利吗？,"Sep 8, 2022 — 除了社会影响，人工智能技术的使用也有各种挑战和缺点。 ... 在全球范围内从事人工智能业务的公司是有风险的，因为其将极大地影响人工智能技术的发展方向。",https://m.c114.com.cn/w5339-1208649.html,58,2024-11-02 19:51:44
人工智能对岗位的影响,"Mar 28, 2023 — 人类历史建立在技术创新和自动化基础之上。我们的未来属于人工智能么？通过我们最新的视角栏目了解人工智能如何改变游戏规则。",https://alj.com/zh-hans/perspective/%E5%8C%BA%E5%9D%97%E4%B8%8A%E7%9A%84%E5%B7%A5%E4%BD%9C%E4%BA%BA%E6%95%B0%EF%BC%9Fai-%E9%9D%A9%E5%91%BD%E8%A2%AD%E6%9D%A5/,59,2024-11-02 19:51:44
谭铁牛：人工智能的历史、现状和未来,"Feb 18, 2019 — “人工智能+X”的创新模式将随着技术和产业的发展日趋成熟，对生产力和产业结构产生革命性影响，并推动人类进入普惠型智能社会。2017年国际数据公司IDC在《 ...",https://www.cas.cn/zjs/201902/t20190218_4679625.shtml,60,2024-11-02 19:51:44
不炒不贬，说说人工智能技术的逻辑起点、优势与不足,"Sep 27, 2024 — 如果个人数据被不当使用或泄露，可能会对个人隐私和安全造成严重威胁。 2.算法偏见与公平性：. AI算法可能受到训练数据中的偏见影响，导致决策结果不公平 ...",https://hr.edu.cn/xueshu/202409/t20240927_2634999.shtml,61,2024-11-02 19:51:44
探讨人工智能对经济的影响[译] | 宝玉的 ...,"Dec 15, 2023 — 人工智能对经济的影响将受到其技术发展和实施的速度与有效性的双重影响。我们在这里分享我们对这个日渐丰富的研究领域的理解和我们如何实时跟踪这一 ...",https://baoyu.io/translations/ai/exploring-how-ai-will-impact-the-economy,62,2024-11-02 19:51:44
人工智能生成技术对劳动力市场的影响及应对研究,AIGC技术降低了创作的技术门槛，便利了跨界工作。人们只要能提出新想法、新需求和目标就可以利用AIGC技术进行创作。例如，对于不熟悉编程的人而言，只要确切描述一个网站的 ...,http://h5.drcnet.com.cn/TrainInterview/TrainInterviewDetail.aspx?interviewid=255,63,2024-11-02 19:51:44
人工智能技术将如何影响企业？,人工智能技术对企业的影响包括自动化和效率提高、数据分析和预测、个性化服务和定制化生产、新的商业模式和创新、增强人机交互体验。,https://www.mbalib.com/ask/question-868dec6dcfdafafe2d67aaf849698e70.html,64,2024-11-02 19:51:44
【专题报道】人工智能是福是祸？——专访联合国 ...,"Jul 11, 2018 — 由于其自动化系统，人工智能在健康、技术、管理领域带来的失业问题是一个很大的问题。我们正在研究人工智能是否会影响一个国家的社会稳定，包括缺乏管理的 ...",https://news.un.org/zh/story/2018/07/1013231,65,2024-11-02 19:51:44
人工智能- 维基百科，自由的百科全书,人工智能（英语：artificial intelligence，缩写为AI），亦称机器智能，指由人制造出来的机器所表现出来的智能。通常人工智能是指用普通计算机程序来呈现人类智能的技术。,https://zh.wikipedia.org/zh-cn/%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD,66,2024-11-02 19:51:44
人工智能在日常生活中的作用：从家庭到工作,"Dec 11, 2023 — 人工智能从无人理解的事物迅速发展到几乎人人都会使用的日常应用，这真正证明了技术的进步，以及我们作为人类快速采用新工具和技术来改善我们的职业和个人 ...",https://undetectable.ai/blog/zh/%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E5%9C%A8%E6%97%A5%E5%B8%B8%E7%94%9F%E6%B4%BB%E4%B8%AD%E7%9A%84%E5%BA%94%E7%94%A8/,67,2024-11-02 19:51:44
人工智能的真正风险,"Nov 28, 2016 — 人工智能的真正风险. 图片来源：Getty ... 机器学习是目前人工智能的领先技术，经过训练的 ... 作用. 图像来源, Getty Images. 图像加注文字 ...",https://www.bbc.com/ukchina/simp/vert_fut/2016/11/161128_vert_fut_the-real-risks-of-artificial-intelligence,68,2024-11-02 19:51:44
人工智能技术（AI）发展对教育系统冲击及应对建议,"Apr 12, 2024 — ChatGPT、Sora等生成式大模型技术快速迭代，使人工智能技术(AI)对经济社会的冲击日益明显，教育系统也被深刻影响。美国已有大量教育科技公司进入教育领域 ...",https://www.mjshsw.org.cn/detailpage/jyxc-a31852c7-70c5-48d1-a252-c90919bae691.html,69,2024-11-02 19:51:44
人工智能在中国影响有多大？3成受访者感受到威胁--社会,"Mar 14, 2018 — 目前，人工智能技术已经和人们的生活发生了切实关联，人脸识别和语音识别是人们了解最多的人工智能应用领域;受访者认为人工智能应用最广泛的领域是汽车和 ...",http://society.people.com.cn/n1/2018/0314/c416170-29867560.html,70,2024-11-02 19:51:44
AI的影响及其边界,"Mar 9, 2023 — ChatGPT的热潮最重要的现实意义可能恰在于，它激发了整个人类对AI（人工智能）的深度思考和高度警觉。我们认为，AI技术发展将从微观、宏观和历史三个层面 ...",https://finance.sina.cn/chanjing/gdxw/2023-03-09/detail-imykfcvi3312293.d.html?from=wap,71,2024-11-02 19:51:44
人工智能技术影响下艺术设计的发展分析,"[摘要] 随着信息技术的飞速发展,数据大时代的来临,人工智能得到了前所未有的发展,文章从设计的. 发展分析了人工智能对设计的影响,剖析了设计在当今科技时代的研究趋势 ...",https://cn.front-sci.com/index.php/jief/article/view/4222/4300,72,2024-11-02 19:51:44
这六个行业将被人工智能技术深深的影响,"Oct 31, 2017 — 这六个行业将被人工智能技术深深的影响 · 1、物流运输. 航运和物流是一个全球性的行业，并且目前市场规模已经达到了8万亿美元。 · 2、卫生保健. 人工智能 ...",https://meia.me/article/223?columnid=3872,73,2024-11-02 19:51:44
Gartner发布人工智能报告解读AI技术与趋势,"Nov 2, 2020 — 近日，IT研究和顾问咨询公司Gartner发布最新报告《新兴技术和趋势影响力雷达图：人工智能》。报告从主流应用时间、影响力大小两个维度对24种AI新兴 ...",http://www.cbdio.com/BigData/2020-11/02/content_6161184.htm,74,2024-11-02 19:51:44
ChatGPT等新一代人工智能技术的社会影响及其治理,"Apr 10, 2023 — ChatGPT本质上是人工智能生成内容的最新应用成果，面对这一新传播范式，对其风险认知、治理策略研究刻不容缓。类ChatGPT应用嵌入公共治理领域将展现出巨大 ...",https://www.secrss.com/articles/53542,75,2024-11-02 19:51:44
大数据与AI人工智能：AI的影响与应对措施,"May 8, 2024 — 1.背景介绍大数据和人工智能(AI)是当今科技领域的热门话题。随着数据的庞大增长和计算能力的不断提升，人工智能技术已经取得了显著的进展。",https://cloud.baidu.com/qianfandev/topic/270758,76,2024-11-02 19:51:44
